state_sigla,city,localizador,latitud,longitud
MG,conceicao do formoso,"conceicao do formoso MG, Brazil",-21.4055934,-43.3686061
MG,oliveira fortes,"oliveira fortes MG, Brazil",-21.3391156,-43.4577139
MG,aracitaba,"aracitaba MG, Brazil",-21.3425,-43.378611
MG,alto rio doce,"alto rio doce MG, Brazil",-21.0239537,-43.4133507
MG,abreus,"abreus MG, Brazil",-21.0159533,-43.291607285
MG,vitorinos,"vitorinos MG, Brazil",-20.9625623,-43.5117466868742
MG,cipotanea,"cipotanea MG, Brazil",-20.905278,-43.365556
MG,ressaquinha,"ressaquinha MG, Brazil",-21.063056,-43.762778
MG,alfredo vasconcelos,"alfredo vasconcelos MG, Brazil",-21.145833,-43.776389
MG,senhora dos remedios,"senhora dos remedios MG, Brazil",-21.028056,-43.582778
MG,carandai,"carandai MG, Brazil",-20.9523934,-43.8043903
MG,capela nova,"capela nova MG, Brazil",-20.9236773,-43.6179487
MG,sao joao del rei,"sao joao del rei MG, Brazil",-21.1335755,-44.2588086
MG,rio das mortes,"rio das mortes MG, Brazil",-21.1888416,-44.3281922
MG,sao sebastiao da vitoria,"sao sebastiao da vitoria MG, Brazil",-21.241336,-44.410053
MG,prados,"prados MG, Brazil",-21.0572943,-44.0788784
MG,tiradentes,"tiradentes MG, Brazil",-21.1104688,-44.1742937
MG,santa cruz de minas,"santa cruz de minas MG, Brazil",-21.1205363,-44.227261
MG,coronel xavier chaves,"coronel xavier chaves MG, Brazil",-21.0234482,-44.2233108
MG,ritapolis,"ritapolis MG, Brazil",-21.0250052,-44.3186566
MG,resende costa,"resende costa MG, Brazil",-20.921945,-44.237777
MG,lagoa dourada,"lagoa dourada MG, Brazil",-20.914444,-44.077778
MG,sao tiago,"sao tiago MG, Brazil",-20.913056,-44.509167
MG,merces de agua limpa,"merces de agua limpa MG, Brazil",-21.03203245,-44.59197206100568
MG,conceicao da barra de minas,"conceicao da barra de minas MG, Brazil",-21.128889,-44.472223
MG,nazareno,"nazareno MG, Brazil",-21.2189807,-44.6151354
MG,itutinga,"itutinga MG, Brazil",-21.297383,-44.6575084
MG,conselheiro lafaiete,"conselheiro lafaiete MG, Brazil",-20.6596107,-43.785743
MG,congonhas,"congonhas MG, Brazil",-20.5015168,-43.8564586
MG,alto maranhao,"alto maranhao MG, Brazil",-20.5655119,-43.86071250857256
MG,ouro branco,"ouro branco MG, Brazil",-20.5230256,-43.6917329
MG,casa grande,"casa grande MG, Brazil",-20.7937571,-43.928693
MG,queluzito,"queluzito MG, Brazil",-20.739722,-43.884444
MG,cristiano otoni,"cristiano otoni MG, Brazil",-20.8324096,-43.8053057
MG,caranaiba,"caranaiba MG, Brazil",-20.8736914,-43.7379458
MG,santana dos montes,"santana dos montes MG, Brazil",-20.7875735,-43.6910376
MG,itaverava,"itaverava MG, Brazil",-20.6763122,-43.6098991
MG,catas altas da noruega,"catas altas da noruega MG, Brazil",-20.690277,-43.4975
MG,lamim,"lamim MG, Brazil",-20.7905386,-43.4733218
MG,rio espera,"rio espera MG, Brazil",-20.9060615,-43.3764832
MG,rio melo,"rio melo MG, Brazil",-20.84957545,-43.54660645403237
MG,senhora de oliveira,"senhora de oliveira MG, Brazil",-20.793889,-43.344166
MG,presidente bernardes,"presidente bernardes MG, Brazil",-20.7685467,-43.1877237
MG,piranga,"piranga MG, Brazil",-20.685,-43.3
MG,santo antonio do pirapetinga,"santo antonio do pirapetinga MG, Brazil",-20.6297078,-43.38736073870371
MG,pinheiros altos,"pinheiros altos MG, Brazil",-20.566,-43.24352194205818
MG,uba,"uba MG, Brazil",-21.12,-42.942777
MG,rodeiro,"rodeiro MG, Brazil",-21.200278,-42.865
MG,tocantins,"tocantins MG, Brazil",-21.1738872,-43.0207206
MG,dores do turvo,"dores do turvo MG, Brazil",-20.975278,-43.188889
MG,guidoval,"guidoval MG, Brazil",-21.1514477,-42.7997151
MG,visconde do rio branco,"visconde do rio branco MG, Brazil",-21.01,-42.840833
MG,guiricema,"guiricema MG, Brazil",-21.0086064,-42.7190891
MG,sao geraldo,"sao geraldo MG, Brazil",-20.9221894,-42.8343489
MG,senador firmino,"senador firmino MG, Brazil",-20.9169703,-43.1001236
MG,bras pires,"bras pires MG, Brazil",-20.8483109,-43.2430524
MG,paula candido,"paula candido MG, Brazil",-20.8737735,-42.9862733
MG,divinesia,"divinesia MG, Brazil",-20.990277,-43.003889
MG,coimbra,"coimbra MG, Brazil",-20.8563255,-42.8026943
MG,ervalia,"ervalia MG, Brazil",-20.8400156,-42.653352
MG,cajuri,"cajuri MG, Brazil",-20.7901414,-42.7954489
MG,porto firme,"porto firme MG, Brazil",-20.672778,-43.084444
MG,vicosa,"vicosa MG, Brazil",-20.7538586,-42.8815888
MG,cachoeira de santa cruz,"cachoeira de santa cruz MG, Brazil",-20.707523,-42.81160803636364
MG,teixeiras,"teixeiras MG, Brazil",-20.6517875,-42.8563275
MG,pedra do anta,"pedra do anta MG, Brazil",-20.5962822,-42.7179792
MG,sao miguel do anta,"sao miguel do anta MG, Brazil",-20.7065375,-42.7195395
MG,canaa,"canaa MG, Brazil",-20.685555,-42.62
MG,araponga,"araponga MG, Brazil",-20.666667,-42.520556
MG,estevao de araujo,"estevao de araujo MG, Brazil",-20.623,-42.48155677655677
MG,bicas,"bicas MG, Brazil",-21.7213723,-43.0604327
MG,rochedo de minas,"rochedo de minas MG, Brazil",-21.6295358,-43.0195125
MG,guarara,"guarara MG, Brazil",-21.731945,-43.037777
MG,maripa de minas,"maripa de minas MG, Brazil",-21.6975,-42.959167
MG,pequeri,"pequeri MG, Brazil",-21.8369971,-43.1207799
MG,santana do deserto,"santana do deserto MG, Brazil",-20.198951,-42.8311283
MG,chiador,"chiador MG, Brazil",-22.002778,-43.057222
MG,mar de espanha,"mar de espanha MG, Brazil",-21.866945,-43.01
MG,senador cortes,"senador cortes MG, Brazil",-21.8009734,-42.9450985
MG,alem paraiba,"alem paraiba MG, Brazil",-21.8760576,-42.6810473
MG,angustura,"angustura MG, Brazil",-21.7473304,-42.6766466
MG,santo antonio do aventureiro,"santo antonio do aventureiro MG, Brazil",-21.7579052,-42.815566
MG,sao domingos,"sao domingos MG, Brazil",-21.6925,-42.784546875000004
MG,sao joao nepomuceno,"sao joao nepomuceno MG, Brazil",-21.5359158,-43.0151428
MG,descoberto,"descoberto MG, Brazil",-21.459444,-42.967223
MG,leopoldina,"leopoldina MG, Brazil",-21.5314282,-42.6403534
MG,tebas,"tebas MG, Brazil",-21.593,-42.73662959443928
MG,ribeiro junqueira,"ribeiro junqueira MG, Brazil",-21.44841345,-42.51508413329341
MG,piacatuba,"piacatuba MG, Brazil",-21.5051322,-42.81216386190365
MG,argirita,"argirita MG, Brazil",-21.612761,-42.8371922
MG,volta grande,"volta grande MG, Brazil",-21.770834,-42.539166
MG,estrela dalva,"estrela dalva MG, Brazil",-21.741666,-42.460833
MG,pirapetinga,"pirapetinga MG, Brazil",-21.656903,-42.345955
MG,recreio,"recreio MG, Brazil",-21.5248205,-42.4689256
MG,palma,"palma MG, Brazil",-19.4364967,-43.9331557
MG,cisneiros,"cisneiros MG, Brazil",-21.44449055,-42.32445171342479
MG,itapirucu,"itapirucu MG, Brazil",-21.51179965,-42.31955431160674
MG,laranjal,"laranjal MG, Brazil",-21.365278,-42.477778
MG,cataguases,"cataguases MG, Brazil",-21.387426,-42.6957219
MG,sereno,"sereno MG, Brazil",-21.29411635,-42.649914938610735
MG,vista alegre,"vista alegre MG, Brazil",-16.922,-44.20642954545455
MG,cataguarino,"cataguarino MG, Brazil",-21.28528745,-42.73735926096404
MG,astolfo dutra,"astolfo dutra MG, Brazil",-21.3132636,-42.8624102
MG,dona euzebia,"dona euzebia MG, Brazil",-21.316667,-42.810556
MG,sao manoel do guaiacu,"sao manoel do guaiacu MG, Brazil",-21.3545,-42.825
MG,itamarati de minas,"itamarati de minas MG, Brazil",-21.415833,-42.817778
MG,mirai,"mirai MG, Brazil",-21.1957417,-42.6125153
MG,sao sebastiao da vargem alegre,"sao sebastiao da vargem alegre MG, Brazil",-21.0716128,-42.6371378
MG,santana de cataguases,"santana de cataguases MG, Brazil",-21.2871462,-42.5569749
MG,carangola,"carangola MG, Brazil",-20.733056,-42.029445
MG,alvorada,"alvorada MG, Brazil",-20.745,-42.17210714285714
MG,ponte alta de minas,"ponte alta de minas MG, Brazil",-20.70408855,-42.21693080501644
MG,sao francisco do gloria,"sao francisco do gloria MG, Brazil",-20.790069,-42.2679636
MG,fervedouro,"fervedouro MG, Brazil",-20.7292242,-42.2785942
MG,divino,"divino MG, Brazil",-20.6151497,-42.1474733
MG,orizania,"orizania MG, Brazil",-20.5057698,-42.2087072
MG,espera feliz,"espera feliz MG, Brazil",-20.6494192,-41.9080693
MG,caiana,"caiana MG, Brazil",-20.695555,-41.924723
MG,caparao,"caparao MG, Brazil",-20.5232726,-41.9049984
MG,faria lemos,"faria lemos MG, Brazil",-20.8051202,-42.0127393
MG,tombos,"tombos MG, Brazil",-20.9083753,-42.0260716
MG,catune,"catune MG, Brazil",-20.93213345,-42.13210174138037
MG,pedra dourada,"pedra dourada MG, Brazil",-20.8317801,-42.1554636
MG,antonio prado de minas,"antonio prado de minas MG, Brazil",-21.0171988,-42.1101106
MG,eugenopolis,"eugenopolis MG, Brazil",-21.0968165,-42.1850985
MG,pinhotiba,"pinhotiba MG, Brazil",-20.9626445,-42.196969290322585
MG,patrocinio do muriae,"patrocinio do muriae MG, Brazil",-21.153333,-42.214444
MG,barao de monte alto,"barao de monte alto MG, Brazil",-21.244722,-42.2375
MG,silveira carvalho,"silveira carvalho MG, Brazil",-21.30631735,-42.25717206173195
MG,cachoeira alegre,"cachoeira alegre MG, Brazil",-20.4923069,-42.6684506
MG,rosario da limeira,"rosario da limeira MG, Brazil",-20.9786,-42.5119
MG,muriae,"muriae MG, Brazil",-21.130556,-42.366389
MG,macuco,"macuco MG, Brazil",-21.1427752,-42.4901208
MG,vermelho,"vermelho MG, Brazil",-21.09467465,-42.44598410372065
MG,miradouro,"miradouro MG, Brazil",-20.890277,-42.3425
MG,vieiras,"vieiras MG, Brazil",-20.8651165,-42.2448518
MG,manhuacu,"manhuacu MG, Brazil",-20.2574434,-42.0340769
MG,realeza,"realeza MG, Brazil",-20.235253,-42.13865505329184
MG,sao pedro do avai,"sao pedro do avai MG, Brazil",-20.1922715,-42.17530073459369
MG,santa margarida,"santa margarida MG, Brazil",-20.3817696,-42.2522123
MG,ribeirao de sao domingos,"ribeirao de sao domingos MG, Brazil",-20.481,-42.28653333333333
MG,sao joao do manhuacu,"sao joao do manhuacu MG, Brazil",-20.3938555,-42.1499705
MG,reduto,"reduto MG, Brazil",-20.2442531,-41.9839974
MG,luisburgo,"luisburgo MG, Brazil",-20.4394,-42.1025
MG,caputira,"caputira MG, Brazil",-20.171945,-42.270278
MG,simonesia,"simonesia MG, Brazil",-20.1233838,-42.0024294
MG,alegria,"alegria MG, Brazil",-19.9139472,-41.906830340382726
MG,santana do manhuacu,"santana do manhuacu MG, Brazil",-20.1075,-41.925556
MG,conceicao de ipanema,"conceicao de ipanema MG, Brazil",-19.928334,-41.693889
MG,ipanema,"ipanema MG, Brazil",-19.7999954,-41.7138807
MG,taparuba,"taparuba MG, Brazil",-19.7621023,-41.614796
MG,mutum,"mutum MG, Brazil",-19.817223,-41.438333
MG,sao francisco do humaita,"sao francisco do humaita MG, Brazil",-20.03749385,-41.35900330055722
MG,roseiral,"roseiral MG, Brazil",-19.9273346,-41.36132368030991
MG,pocrane,"pocrane MG, Brazil",-19.6192747,-41.6365314
MG,manhumirim,"manhumirim MG, Brazil",-20.3599141,-41.9554606
MG,martins soares,"martins soares MG, Brazil",-20.2583778,-41.8761462
MG,durande,"durande MG, Brazil",-20.203611,-41.798055
MG,alto jequitiba,"alto jequitiba MG, Brazil",-20.423611,-41.966111
MG,alto caparao,"alto caparao MG, Brazil",-20.4405661,-41.8683799
MG,lajinha,"lajinha MG, Brazil",-20.1520595,-41.6240623
MG,chale,"chale MG, Brazil",-20.0419748,-41.6914563
MG,sao jose do mantimento,"sao jose do mantimento MG, Brazil",-20.003958,-41.7458061
MG,varginha,"varginha MG, Brazil",-21.5565914,-45.4340674
MG,eloi mendes,"eloi mendes MG, Brazil",-21.6094466,-45.5660211
MG,monte belo,"monte belo MG, Brazil",-21.3225052,-46.3649768
MG,paraguacu,"paraguacu MG, Brazil",-21.547222,-45.7375
MG,alfenas,"alfenas MG, Brazil",-21.4297405,-45.9479419
MG,divisa nova,"divisa nova MG, Brazil",-21.5126801,-46.1926626
MG,fama,"fama MG, Brazil",-21.4090398,-45.8322579
MG,areado,"areado MG, Brazil",-21.3582771,-46.1476688
MG,serrania,"serrania MG, Brazil",-21.547906,-46.0404553
MG,alterosa,"alterosa MG, Brazil",-21.249166,-46.143055
MG,divino espirito santo,"divino espirito santo MG, Brazil",-21.1899641,-46.090370347088594
MG,conceicao da aparecida,"conceicao da aparecida MG, Brazil",-21.094166,-46.204444
MG,carmo do rio claro,"carmo do rio claro MG, Brazil",-20.973315,-46.1186754
MG,campos gerais,"campos gerais MG, Brazil",-21.2333342,-45.7584127
MG,corrego do ouro,"corrego do ouro MG, Brazil",-21.3787385,-45.76456179025826
MG,campo do meio,"campo do meio MG, Brazil",-21.1072006,-45.8301735
MG,boa esperanca,"boa esperanca MG, Brazil",-21.0901253,-45.5660195
MG,ilicinea,"ilicinea MG, Brazil",-20.9390196,-45.8263558
MG,guape,"guape MG, Brazil",-20.7619447,-45.9174969
MG,tres pontas,"tres pontas MG, Brazil",-21.3686224,-45.5122937
MG,santana da vargem,"santana da vargem MG, Brazil",-21.2491719,-45.5068185
MG,lavras,"lavras MG, Brazil",-21.2425512,-44.9991978
MG,ijaci,"ijaci MG, Brazil",-21.1700929,-44.9280621
MG,itumirim,"itumirim MG, Brazil",-21.3179406,-44.8705728
MG,macuco de minas,"macuco de minas MG, Brazil",-21.259705,-44.8275184421956
MG,ingai,"ingai MG, Brazil",-21.400833,-44.917223
MG,bom sucesso,"bom sucesso MG, Brazil",-21.0323516,-44.7598082
MG,ibituruna,"ibituruna MG, Brazil",-21.1515725,-44.7474347
MG,carmo da cachoeira,"carmo da cachoeira MG, Brazil",-21.460556,-45.223334
MG,coqueiral,"coqueiral MG, Brazil",-21.1898365,-45.4409829
MG,luminarias,"luminarias MG, Brazil",-21.5112256,-44.903813
MG,carrancas,"carrancas MG, Brazil",-21.4910462,-44.6436151
MG,nepomuceno,"nepomuceno MG, Brazil",-21.232744,-45.2352276
MG,perdoes,"perdoes MG, Brazil",-21.0919737,-45.0903543
MG,santo antonio do amparo,"santo antonio do amparo MG, Brazil",-20.9413389,-44.9187397
MG,ribeirao vermelho,"ribeirao vermelho MG, Brazil",-21.1881942,-45.0627632
MG,cana verde,"cana verde MG, Brazil",-21.021308,-45.1817881
MG,campo belo,"campo belo MG, Brazil",-20.8975,-45.277223
MG,aguanil,"aguanil MG, Brazil",-20.9424533,-45.3927152
MG,cristais,"cristais MG, Brazil",-20.875834,-45.518611
MG,santana do jacare,"santana do jacare MG, Brazil",-20.9023708,-45.1274193
MG,candeias,"candeias MG, Brazil",-20.7676161,-45.2763777
MG,andrelandia,"andrelandia MG, Brazil",-21.739722,-44.308889
MG,madre de deus de minas,"madre de deus de minas MG, Brazil",-21.482223,-44.329723
MG,bom jardim de minas,"bom jardim de minas MG, Brazil",-21.9476466,-44.1906033
MG,tabuao,"tabuao MG, Brazil",-21.966319,-44.04191420516281
MG,passa vinte,"passa vinte MG, Brazil",-22.209722,-44.234444
MG,bocaina de minas,"bocaina de minas MG, Brazil",-22.167778,-44.394722
MG,liberdade,"liberdade MG, Brazil",-22.0253009,-44.3208231
MG,arantina,"arantina MG, Brazil",-21.911667,-44.255833
MG,sao vicente de minas,"sao vicente de minas MG, Brazil",-21.703333,-44.443889
MG,campanha,"campanha MG, Brazil",-21.8361108,-45.401986
MG,monsenhor paulo,"monsenhor paulo MG, Brazil",-21.757778,-45.541111
MG,sao bento abade,"sao bento abade MG, Brazil",-21.5816076,-45.0759227
MG,sao thome das letras,"sao thome das letras MG, Brazil",-21.7218272,-44.9849435
MG,tres coracoes,"tres coracoes MG, Brazil",-21.695625,-45.2543675
MG,cambuquira,"cambuquira MG, Brazil",-21.853056,-45.2953619
MG,conceicao do rio verde,"conceicao do rio verde MG, Brazil",-21.881078,-45.0868526
MG,caxambu,"caxambu MG, Brazil",-21.9755872,-44.9311403
MG,baependi,"baependi MG, Brazil",-21.9575733,-44.8891463
MG,cruzilia,"cruzilia MG, Brazil",-21.838333,-44.808056
MG,minduri,"minduri MG, Brazil",-21.6817218,-44.6036995
MG,aiuruoca,"aiuruoca MG, Brazil",-21.9759554,-44.6036637
MG,serranos,"serranos MG, Brazil",-21.890277,-44.509444
MG,seritinga,"seritinga MG, Brazil",-21.9096949,-44.5216061
MG,carvalhos,"carvalhos MG, Brazil",-22.001667,-44.461667
MG,alagoa,"alagoa MG, Brazil",-22.1697202,-44.6400042
MG,passa quatro,"passa quatro MG, Brazil",-22.3893803,-44.9666039
MG,itanhandu,"itanhandu MG, Brazil",-22.2957913,-44.9366732
MG,virginia,"virginia MG, Brazil",-22.333333,-45.091666
MG,itamonte,"itamonte MG, Brazil",-22.2830726,-44.8695785
MG,sao sebastiao do rio verde,"sao sebastiao do rio verde MG, Brazil",-22.2174751,-44.9783312
MG,pouso alto,"pouso alto MG, Brazil",-22.193889,-44.972778
MG,santana do capivari,"santana do capivari MG, Brazil",-22.242978,-44.91601966666667
MG,sao lourenco,"sao lourenco MG, Brazil",-22.116389,-45.054167
MG,carmo de minas,"carmo de minas MG, Brazil",-22.1216655,-45.1323836
MG,dom vicoso,"dom vicoso MG, Brazil",-22.2534164,-45.1603324
MG,cristina,"cristina MG, Brazil",-22.212222,-45.264167
MG,soledade de minas,"soledade de minas MG, Brazil",-22.0603078,-45.0448055
MG,lambari,"lambari MG, Brazil",-21.9754009,-45.3505415
MG,heliodora,"heliodora MG, Brazil",-22.0675,-45.542222
MG,jesuania,"jesuania MG, Brazil",-21.997777,-45.290833
MG,olimpio noronha,"olimpio noronha MG, Brazil",-22.067778,-45.263889
MG,sao goncalo do sapucai,"sao goncalo do sapucai MG, Brazil",-21.8905238,-45.5935943
MG,turvolandia,"turvolandia MG, Brazil",-21.875556,-45.786944
MG,cordislandia,"cordislandia MG, Brazil",-21.792843,-45.7029983
MG,itajuba,"itajuba MG, Brazil",-22.4238234,-45.4524156
MG,piranguinho,"piranguinho MG, Brazil",-22.4029372,-45.5338952
MG,sao jose do alegre,"sao jose do alegre MG, Brazil",-22.330449,-45.5284585
MG,pirangucu,"pirangucu MG, Brazil",-22.5280226,-45.4961066
MG,wenceslau braz,"wenceslau braz MG, Brazil",-22.5342367,-45.3614735
MG,delfim moreira,"delfim moreira MG, Brazil",-22.5086783,-45.2792398
MG,marmelopolis,"marmelopolis MG, Brazil",-22.448889,-45.165278
MG,maria da fe,"maria da fe MG, Brazil",-22.3081652,-45.3752771
MG,pedralva,"pedralva MG, Brazil",-22.2428119,-45.4659922
MG,natercia,"natercia MG, Brazil",-22.12,-45.511389
MG,conceicao das pedras,"conceicao das pedras MG, Brazil",-22.1596572,-45.4550521
MG,brasopolis,"brasopolis MG, Brazil",-22.4742842,-45.6165577
MG,luminosa,"luminosa MG, Brazil",-22.5925935,-45.61326483839035
MG,santa rita do sapucai,"santa rita do sapucai MG, Brazil",-22.2486968,-45.7064507
MG,estiva,"estiva MG, Brazil",-22.4638686,-46.0182101
MG,cachoeira de minas,"cachoeira de minas MG, Brazil",-22.3554043,-45.7796324
MG,itaim,"itaim MG, Brazil",-22.3931259,-45.86755312596907
MG,conceicao dos ouros,"conceicao dos ouros MG, Brazil",-22.413056,-45.797777
MG,pouso alegre,"pouso alegre MG, Brazil",-22.2343858,-45.9327241
MG,careacu,"careacu MG, Brazil",-22.0434124,-45.6995247
MG,congonhal,"congonhal MG, Brazil",-22.1532505,-46.0404698
MG,ipuiuna,"ipuiuna MG, Brazil",-22.0993203,-46.1896557
MG,tocos do moji,"tocos do moji MG, Brazil",-22.3706152,-46.0964763
MG,borda da mata,"borda da mata MG, Brazil",-22.274167,-46.165278
MG,espirito santo do dourado,"espirito santo do dourado MG, Brazil",-22.046666,-45.950833
MG,sao sebastiao da bela vista,"sao sebastiao da bela vista MG, Brazil",-22.159167,-45.754167
MG,sao joao da mata,"sao joao da mata MG, Brazil",-21.9311736,-45.9287155
MG,ouro fino,"ouro fino MG, Brazil",-22.283056,-46.369167
MG,crisolia,"crisolia MG, Brazil",-22.2396154,-46.41378985497914
MG,inconfidentes,"inconfidentes MG, Brazil",-22.3168866,-46.3279182
MG,bueno brandao,"bueno brandao MG, Brazil",-22.441976,-46.3517971
MG,monte siao,"monte siao MG, Brazil",-22.432778,-46.572778
MG,senador jose bento,"senador jose bento MG, Brazil",-22.1641985,-46.1785855
MG,silvianopolis,"silvianopolis MG, Brazil",-22.029723,-45.835277
MG,jacutinga,"jacutinga MG, Brazil",-22.285833,-46.612222
MG,albertina,"albertina MG, Brazil",-20.66164,-43.784039
MG,cambui,"cambui MG, Brazil",-22.6122501,-46.0572137
MG,corrego do bom jesus,"corrego do bom jesus MG, Brazil",-22.630556,-46.019723
MG,bom repouso,"bom repouso MG, Brazil",-22.4657069,-46.1485376
MG,senador amaral,"senador amaral MG, Brazil",-22.5654695,-46.17769167394954
MG,munhoz,"munhoz MG, Brazil",-22.613056,-46.360556
MG,toledo,"toledo MG, Brazil",-22.7433969,-46.3735044
MG,extrema,"extrema MG, Brazil",-22.8549109,-46.3190079
MG,camanducaia,"camanducaia MG, Brazil",-22.755278,-46.144444
MG,sao mateus de minas,"sao mateus de minas MG, Brazil",-22.714501,-45.98545366675342
MG,itapeva,"itapeva MG, Brazil",-22.7071665,-46.23015850595238
MG,paraisopolis,"paraisopolis MG, Brazil",-22.5541683,-45.7800024
MG,consolacao,"consolacao MG, Brazil",-22.551389,-45.921111
MG,goncalves,"goncalves MG, Brazil",-22.658883,-45.8558405
MG,sapucai-mirim,"sapucai-mirim MG, Brazil",-22.7480012,-45.7427651
MG,pocos de caldas,"pocos de caldas MG, Brazil",-21.7900318,-46.5647928
MG,botelhos,"botelhos MG, Brazil",-21.65,-46.394722
MG,palmeiral,"palmeiral MG, Brazil",-21.63599345,-46.5161090942278
MG,campestre,"campestre MG, Brazil",-19.6142116,-43.219378
MG,bandeira do sul,"bandeira do sul MG, Brazil",-21.728056,-46.385555
